<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.01	0.90823	0.91595	0.90708	0.91481	67106	0	1
2021.03.02	0.91482	0.91934	0.91362	0.91434	51538	0	1
2021.03.03	0.91409	0.92000	0.91404	0.91973	45761	0	1
2021.03.04	0.91973	0.92976	0.91873	0.92861	60990	0	1
2021.03.05	0.92854	0.93189	0.92574	0.93123	56056	0	1
2021.03.08	0.92814	0.93695	0.92724	0.93616	61123	0	1
2021.03.09	0.93617	0.93755	0.92757	0.92757	64432	0	0
2021.03.10	0.92757	0.93227	0.92714	0.92953	63423	0	1
2021.03.11	0.92951	0.93090	0.92344	0.92408	58259	0	1
2021.03.12	0.92410	0.93250	0.92326	0.92910	53447	0	1
2021.03.15	0.92874	0.93126	0.92608	0.92716	53119	0	1
2021.03.16	0.92718	0.92872	0.92425	0.92472	48253	0	0
2021.03.17	0.92472	0.92962	0.92135	0.92226	49772	0	0
2021.03.18	0.92226	0.93053	0.92189	0.92729	54939	0	1
2021.03.19	0.92730	0.93199	0.92513	0.92916	50352	0	1
2021.03.22	0.92910	0.93095	0.92227	0.92278	36863	0	0
2021.03.23	0.92281	0.93470	0.92281	0.93378	34812	0	1
2021.03.24	0.93381	0.93698	0.93367	0.93528	35454	0	1
2021.03.25	0.93529	0.94022	0.93493	0.93960	37330	0	1
2021.03.26	0.93960	0.94180	0.93824	0.93876	28691	0	1
2021.03.29	0.93808	0.94048	0.93703	0.93888	30905	0	0
2021.03.30	0.93880	0.94388	0.93813	0.94200	37041	0	1
2021.03.31	0.94199	0.94585	0.94036	0.94352	46439	0	0
2021.04.01	0.94349	0.94727	0.94044	0.94156	43834	0	1
2021.04.02	0.94154	0.94339	0.94049	0.94204	16971	0	1
2021.04.05	0.94169	0.94385	0.93540	0.93615	30407	0	1
2021.04.06	0.93611	0.93958	0.93027	0.93078	36028	0	1
2021.04.07	0.93076	0.93178	0.92682	0.92949	37012	0	1
2021.04.08	0.92946	0.93026	0.92323	0.92375	32784	0	0
2021.04.09	0.92402	0.92816	0.92312	0.92451	36346	0	1
2021.04.12	0.92418	0.92685	0.92129	0.92208	33712	0	1
2021.04.13	0.92195	0.92597	0.91979	0.92051	45192	0	0
2021.04.14	0.92051	0.92341	0.91865	0.92240	28868	0	0
2021.04.15	0.92239	0.92458	0.92064	0.92219	29361	0	1
2021.04.16	0.92216	0.92350	0.91792	0.91983	25815	0	1
2021.04.19	0.91889	0.92149	0.91287	0.91479	29254	0	1
2021.04.20	0.91479	0.91698	0.91350	0.91561	28618	0	1
2021.04.21	0.91556	0.91955	0.91489	0.91656	25437	0	0
2021.04.22	0.91658	0.91912	0.91436	0.91668	29369	0	1
2021.04.23	0.91692	0.91769	0.91277	0.91360	26827	0	1
2021.04.26	0.91302	0.91660	0.91215	0.91393	25085	0	1
2021.04.27	0.91387	0.91716	0.91236	0.91337	24108	0	0
2021.04.28	0.91337	0.91817	0.90884	0.90941	33970	0	0
2021.04.29	0.90940	0.91194	0.90791	0.90845	32189	0	0
2021.04.30	0.90845	0.91401	0.90803	0.91302	34685	0	0
2021.05.03	0.91188	0.91477	0.90930	0.91112	26148	0	0
2021.05.04	0.91068	0.91608	0.90963	0.91315	36625	0	0
2021.05.05	0.91332	0.91643	0.91212	0.91265	26224	0	0
2021.05.06	0.91265	0.91447	0.90703	0.90710	27719	0	0
2021.05.07	0.90706	0.90937	0.90038	0.90048	35238	0	0
2021.05.10	0.90032	0.90190	0.89856	0.90108	33098	0	0
2021.05.11	0.90101	0.90391	0.90013	0.90354	32245	0	0
2021.05.12	0.90354	0.90939	0.90272	0.90892	40736	0	0
2021.05.13	0.90891	0.90930	0.90511	0.90571	41188	0	0
2021.05.14	0.90575	0.90638	0.90123	0.90156	26767	0	0
2021.05.17	0.90102	0.90328	0.90023	0.90316	26020	0	0
2021.05.18	0.90313	0.90349	0.89604	0.89762	28918	0	0
2021.05.19	0.89755	0.90476	0.89680	0.90371	39668	0	0
2021.05.20	0.90369	0.90472	0.89716	0.89722	29810	0	0
2021.05.21	0.89719	0.90004	0.89537	0.89767	34670	0	0
2021.05.24	0.89771	0.90024	0.89567	0.89677	33937	0	0
2021.05.25	0.89688	0.89747	0.89308	0.89478	40932	0	0
2021.05.26	0.89522	0.89879	0.89334	0.89779	36590	0	0
2021.05.27	0.89778	0.90088	0.89607	0.89654	38981	0	0
2021.05.28	0.89656	0.90298	0.89638	0.90013	38546	0	0
2021.05.31	0.89884	0.90127	0.89841	0.89867	23196	0	0
2021.06.01	0.89867	0.89988	0.89470	0.89704	30843	0	0
2021.06.02	0.89705	0.90244	0.89657	0.89762	32802	0	0
2021.06.03	0.89761	0.90519	0.89750	0.90332	34843	0	0
2021.06.04	0.90332	0.90539	0.89821	0.89912	33715	0	0
2021.06.07	0.89876	0.90101	0.89675	0.89757	23083	0	0
2021.06.08	0.89748	0.89894	0.89521	0.89669	31968	0	0
2021.06.09	0.89670	0.89716	0.89261	0.89538	28393	0	0
2021.06.10	0.89536	0.89927	0.89404	0.89442	43959	0	0
2021.06.11	0.89432	0.90000	0.89329	0.89807	35257	0	0
2021.06.14	0.89784	0.90016	0.89773	0.89950	30881	0	0
2021.06.15	0.89941	0.90079	0.89653	0.89823	32541	0	0
2021.06.16	0.89823	0.90881	0.89736	0.90853	38002	0	1
2021.06.17	0.90856	0.91878	0.90758	0.91763	57845	0	1
2021.06.18	0.91759	0.92387	0.91663	0.92331	49506	0	1
2021.06.21	0.92018	0.92372	0.91753	0.91786	50789	0	1
2021.06.22	0.91786	0.92129	0.91728	0.91796	47249	0	1
2021.06.23	0.91794	0.91998	0.91536	0.91825	43906	0	1
2021.06.24	0.91820	0.92002	0.91738	0.91769	39497	0	1
2021.06.25	0.91763	0.91825	0.91424	0.91676	34862	0	1
2021.06.28	0.91684	0.92146	0.91660	0.91942	35039	0	1
2021.06.29	0.91940	0.92332	0.91895	0.92104	35940	0	1
2021.06.30	0.92104	0.92619	0.92013	0.92494	46083	0	1
2021.07.01	0.92494	0.92716	0.92357	0.92538	51798	0	1
2021.07.02	0.92533	0.92748	0.92001	0.92064	48772	0	1
2021.07.05	0.91999	0.92326	0.91999	0.92240	26203	0	1
2021.07.06	0.92210	0.92517	0.91936	0.92419	45282	0	1
2021.07.07	0.92415	0.92677	0.92226	0.92552	47872	0	1
2021.07.08	0.92539	0.92622	0.91335	0.91509	52781	0	1
2021.07.09	0.91496	0.91752	0.91359	0.91373	39167	0	1
2021.07.12	0.91352	0.91710	0.91320	0.91495	31437	0	1
2021.07.13	0.91494	0.92004	0.91427	0.91850	38303	0	1
2021.07.14	0.91848	0.91986	0.91421	0.91437	41182	0	1
2021.07.15	0.91430	0.91929	0.91176	0.91769	42031	0	1
2021.07.16	0.91770	0.92035	0.91655	0.91942	35305	0	1
2021.07.19	0.91798	0.92216	0.91628	0.91780	46505	0	1
2021.07.20	0.91780	0.92325	0.91638	0.92136	44593	0	1
2021.07.21	0.92127	0.92310	0.91696	0.91754	33136	0	1
2021.07.22	0.91755	0.92015	0.91549	0.91884	40869	0	1
2021.07.23	0.91882	0.92219	0.91862	0.91971	31030	0	1
2021.07.26	0.91854	0.92024	0.91486	0.91564	34663	0	1
2021.07.27	0.91574	0.91861	0.91290	0.91425	42943	0	1
2021.07.28	0.91421	0.91673	0.90993	0.90993	40917	0	1
2021.07.29	0.90993	0.91014	0.90540	0.90607	30895	0	1
2021.07.30	0.90596	0.90755	0.90390	0.90506	32763	0	1
2021.08.02	0.90439	0.90686	0.90375	0.90530	29746	0	1
2021.08.03	0.90528	0.90574	0.90228	0.90372	30692	0	1
2021.08.04	0.90352	0.90759	0.90183	0.90649	31331	0	1
2021.08.05	0.90642	0.90776	0.90513	0.90676	29832	0	1
2021.08.06	0.90666	0.91560	0.90617	0.91499	33104	0	1
2021.08.09	0.91364	0.92071	0.91349	0.91977	30502	0	1
2021.08.10	0.91975	0.92342	0.91909	0.92224	25540	0	1
2021.08.11	0.92227	0.92421	0.92022	0.92189	30231	0	1
2021.08.12	0.92180	0.92396	0.92101	0.92320	19490	0	1
2021.08.13	0.92313	0.92392	0.91509	0.91523	22375	0	1
2021.08.16	0.91494	0.91696	0.91093	0.91219	24665	0	1
2021.08.17	0.91215	0.91514	0.90994	0.91449	29721	0	1
2021.08.18	0.91445	0.91963	0.91270	0.91682	28730	0	1
2021.08.19	0.91678	0.92067	0.91454	0.91861	37350	0	1
2021.08.20	0.91852	0.91896	0.91586	0.91689	23160	0	1
2021.08.23	0.91594	0.91782	0.91223	0.91230	28087	0	1
2021.08.24	0.91220	0.91393	0.91103	0.91256	26024	0	1
2021.08.25	0.91243	0.91576	0.91172	0.91368	29085	0	1
2021.08.26	0.91367	0.91920	0.91224	0.91765	33866	0	1
2021.08.27	0.91743	0.91997	0.91061	0.91105	33907	0	1
2021.08.30	0.91084	0.91850	0.91009	0.91683	24902	0	1
2021.08.31	0.91678	0.91734	0.91145	0.91501	35381	0	1
2021.09.01	0.91482	0.91891	0.91390	0.91517	32199	0	1
2021.09.02	0.91516	0.91679	0.91401	0.91419	28251	0	1
2021.09.03	0.91415	0.91594	0.91154	0.91393	38039	0	1
2021.09.06	0.91229	0.91683	0.91184	0.91504	20305	0	1
2021.09.07	0.91470	0.91989	0.91326	0.91949	35719	0	1
2021.09.08	0.91942	0.92348	0.91821	0.92170	39099	0	1
2021.09.09	0.92161	0.92229	0.91609	0.91677	36345	0	1
2021.09.10	0.91661	0.91847	0.91501	0.91811	31846	0	1
2021.09.13	0.91747	0.92409	0.91721	0.92216	35721	0	1
2021.09.14	0.92193	0.92281	0.91810	0.92042	32316	0	1
2021.09.15	0.92005	0.92053	0.91635	0.91963	29362	0	0
2021.09.16	0.91956	0.92775	0.91843	0.92753	34888	0	0
2021.09.17	0.92736	0.93246	0.92595	0.93221	33537	0	0
2021.09.20	0.93144	0.93330	0.92707	0.92775	31151	0	0
2021.09.21	0.92731	0.92834	0.92252	0.92346	34219	0	0
2021.09.22	0.92345	0.92727	0.92151	0.92610	45315	0	0
2021.09.23	0.92498	0.92734	0.92173	0.92424	37632	0	0
2021.09.24	0.92409	0.92606	0.92224	0.92433	27865	0	0
2021.09.27	0.92344	0.92909	0.92344	0.92568	37924	0	0
2021.09.28	0.92567	0.93017	0.92499	0.92922	42340	0	0
2021.09.29	0.92914	0.93553	0.92776	0.93439	45306	0	0
2021.09.30	0.93411	0.93683	0.93145	0.93149	44139	0	0
2021.10.01	0.93160	0.93375	0.92816	0.93043	41996	0	0
2021.10.04	0.93040	0.93111	0.92304	0.92473	33351	0	0
2021.10.05	0.92443	0.92883	0.92390	0.92790	31692	0	0
2021.10.06	0.92775	0.93076	0.92713	0.92722	38726	0	0
2021.10.07	0.92720	0.92919	0.92526	0.92856	31675	0	0
2021.10.08	0.92845	0.93057	0.92590	0.92710	35193	0	0
2021.10.11	0.92612	0.92877	0.92502	0.92756	28860	0	0
2021.10.12	0.92747	0.93132	0.92567	0.93058	30754	0	0
2021.10.13	0.93027	0.93083	0.92353	0.92400	39318	0	0
2021.10.14	0.92395	0.92441	0.91945	0.92340	31920	0	0
2021.10.15	0.92319	0.92638	0.92215	0.92301	33958	0	0
2021.10.18	0.92294	0.92732	0.92232	0.92375	36717	0	0
2021.10.19	0.92369	0.92388	0.91849	0.92291	35928	0	0
2021.10.20	0.92284	0.92524	0.91862	0.91880	37665	0	0
2021.10.21	0.91867	0.92061	0.91703	0.91820	38250	0	0
2021.10.22	0.91812	0.91854	0.91509	0.91600	38611	0	0
2021.10.25	0.91514	0.92025	0.91500	0.91980	37005	0	0
2021.10.26	0.91974	0.92263	0.91841	0.91990	35061	0	0
2021.10.27	0.91964	0.92037	0.91646	0.91805	40645	0	0
2021.10.28	0.91799	0.91948	0.91153	0.91183	53120	0	0
2021.10.29	0.91182	0.91760	0.91024	0.91506	47153	0	0
2021.11.01	0.91482	0.91714	0.90871	0.90921	35574	0	0
2021.11.02	0.90888	0.91504	0.90877	0.91440	33715	0	0
2021.11.03	0.91410	0.91511	0.91043	0.91177	44148	0	0
2021.11.04	0.91151	0.91452	0.91109	0.91264	43022	0	0
2021.11.05	0.91242	0.91750	0.91127	0.91209	40423	0	0
2021.11.08	0.91174	0.91577	0.91166	0.91325	33317	0	0
2021.11.09	0.91308	0.91539	0.91015	0.91115	44827	0	0
2021.11.10	0.91081	0.91865	0.91049	0.91806	57631	0	0
2021.11.11	0.91779	0.92243	0.91717	0.92079	38209	0	0
2021.11.12	0.92053	0.92378	0.92022	0.92112	36344	0	0
2021.11.15	0.92014	0.92571	0.91869	0.92507	39401	0	0
2021.11.16	0.92500	0.93116	0.92370	0.92992	48481	0	0
2021.11.17	0.92972	0.93297	0.92757	0.92824	45622	0	0
2021.11.18	0.92794	0.92920	0.92509	0.92558	44936	0	0
2021.11.19	0.92539	0.92900	0.92494	0.92883	54971	0	0
2021.11.22	0.92764	0.93348	0.92670	0.93299	50169	0	0
2021.11.23	0.93298	0.93444	0.92951	0.93310	52010	0	0
2021.11.24	0.93302	0.93737	0.93129	0.93399	49429	0	0
2021.11.25	0.93374	0.93614	0.93242	0.93575	36677	0	0
2021.11.26	0.93551	0.93592	0.92113	0.92440	77619	0	0
2021.11.29	0.92209	0.92729	0.92198	0.92283	55308	0	0
2021.11.30	0.92237	0.92664	0.91574	0.91846	70270	0	0
2021.12.01	0.91829	0.92179	0.91693	0.92024	53903	0	0
2021.12.02	0.92019	0.92215	0.91784	0.92020	46491	0	0
2021.12.03	0.92013	0.92177	0.91655	0.91789	52404	0	0
2021.12.06	0.91719	0.92690	0.91692	0.92540	40859	0	0
2021.12.07	0.92495	0.92753	0.92306	0.92499	38365	0	0
2021.12.08	0.92467	0.92524	0.91953	0.92046	46745	0	0
2021.12.09	0.92043	0.92648	0.91872	0.92350	38399	0	0
2021.12.10	0.92327	0.92536	0.91992	0.92061	35414	0	0
2021.12.13	0.92099	0.92564	0.91994	0.92249	32886	0	0
2021.12.14	0.92279	0.92448	0.91884	0.92393	32401	0	0
2021.12.15	0.92291	0.92941	0.92219	0.92431	45655	0	0
2021.12.16	0.92414	0.92564	0.91895	0.91915	53531	0	0
2021.12.17	0.91888	0.92461	0.91746	0.92413	38277	0	0
2021.12.20	0.92384	0.92505	0.91923	0.92138	36647	0	0
2021.12.21	0.92127	0.92541	0.91937	0.92315	34474	0	0
2021.12.22	0.92335	0.92524	0.91899	0.91949	32637	0	0
2021.12.23	0.91983	0.92190	0.91749	0.91819	30581	0	0
2021.12.24	0.91803	0.91963	0.91663	0.91833	46199	0	0
2021.12.27	0.91743	0.91999	0.91711	0.91749	20087	0	0
2021.12.28	0.91743	0.91904	0.91592	0.91735	22920	0	0
2021.12.29	0.91712	0.92014	0.91269	0.91457	28184	0	0
2021.12.30	0.91430	0.91812	0.91321	0.91353	29994	0	0
2021.12.31	0.91321	0.91480	0.91022	0.91218	26828	0	0
2022.01.03	0.91106	0.92001	0.90981	0.91877	30590	0	0
2022.01.04	0.91874	0.91928	0.91364	0.91594	34177	0	0
2022.01.05	0.91594	0.91834	0.91408	0.91700	36723	0	0
2022.01.06	0.91700	0.92239	0.91609	0.92105	39434	0	0
2022.01.07	0.92098	0.92323	0.91818	0.91837	31669	0	0
2022.01.10	0.91794	0.92750	0.91794	0.92713	37979	0	0
2022.01.11	0.92709	0.92778	0.92324	0.92326	37441	0	0
2022.01.12	0.92298	0.92444	0.91302	0.91425	42983	0	0
2022.01.13	0.91413	0.91485	0.90912	0.91099	41861	0	0
2022.01.14	0.91094	0.91419	0.90947	0.91377	42668	0	0
2022.01.17	0.91219	0.91586	0.91219	0.91400	26872	0	0
2022.01.18	0.91399	0.91792	0.91262	0.91731	47261	0	0
2022.01.19	0.91714	0.91776	0.91445	0.91592	37969	0	0
2022.01.20	0.91539	0.91810	0.91389	0.91705	39788	0	0
2022.01.21	0.91683	0.91737	0.91076	0.91197	40832	0	0
2022.01.24	0.91084	0.91587	0.91084	0.91389	46267	0	0
2022.01.25	0.91383	0.92037	0.91202	0.91809	42847	0	0
2022.01.26	0.91798	0.92463	0.91670	0.92381	53411	0	0
2022.01.27	0.92364	0.93376	0.92271	0.93058	59824	0	0
2022.01.28	0.93058	0.93294	0.92900	0.93098	52276	0	0
2022.01.31	0.93033	0.93427	0.92513	0.92708	47859	0	0
2022.02.01	0.92681	0.92771	0.92041	0.92118	45340	0	0
2022.02.02	0.92138	0.92222	0.91776	0.91865	44501	0	0
2022.02.03	0.91848	0.92360	0.91771	0.91975	68627	0	0
2022.02.04	0.91969	0.92588	0.91927	0.92546	58007	0	0
2022.02.07	0.92372	0.92618	0.92216	0.92375	40514	0	0
2022.02.08	0.92364	0.92627	0.92258	0.92506	37945	0	0
2022.02.09	0.92463	0.92544	0.92217	0.92435	33620	0	0
2022.02.10	0.92382	0.92967	0.92268	0.92519	57062	0	0
2022.02.11	0.92514	0.92870	0.92373	0.92421	64082	0	0
2022.02.14	0.92406	0.92721	0.92363	0.92434	56608	0	0
2022.02.15	0.92406	0.92740	0.92266	0.92534	46128	0	0
2022.02.16	0.92527	0.92612	0.92063	0.92262	43573	0	0
2022.02.17	0.92231	0.92291	0.91881	0.92047	62204	0	0
2022.02.18	0.92016	0.92180	0.91917	0.92116	45088	0	0
2022.02.21	0.91997	0.92208	0.91502	0.91576	35931	0	0
2022.02.22	0.91569	0.92277	0.91511	0.92134	56545	0	0
2022.02.23	0.92123	0.92188	0.91678	0.91817	35738	0	0
2022.02.24	0.91776	0.92891	0.91702	0.92539	106935	0	0
2022.02.25	0.92523	0.92840	0.92284	0.92533	60495	0	0
2022.02.28	0.92537	0.92772	0.91658	0.91674	79894	0	0
2022.03.01	0.91664	0.92052	0.91500	0.91829	64785	0	0
2022.03.02	0.91816	0.92394	0.91664	0.92012	61330	0	0
2022.03.03	0.92005	0.92166	0.91709	0.91710	50024	0	0
2022.03.04	0.91706	0.92101	0.91623	0.91684	68452	0	0
2022.03.07	0.91642	0.92722	0.91642	0.92538	82400	0	0
2022.03.08	0.92514	0.93068	0.92485	0.92896	81415	0	0
2022.03.09	0.92885	0.93024	0.92501	0.92631	56239	0	0
2022.03.10	0.92612	0.93089	0.92546	0.92988	64004	0	0
2022.03.11	0.92969	0.93499	0.92878	0.93482	55234	0	0
2022.03.14	0.93341	0.93869	0.93201	0.93809	50126	0	0
2022.03.15	0.93776	0.94318	0.93718	0.94139	54145	0	0
2022.03.16	0.94094	0.94601	0.93900	0.94028	63092	0	0
2022.03.17	0.93995	0.94298	0.93355	0.93722	44350	0	0
2022.03.18	0.93687	0.93825	0.93139	0.93161	45474	0	0
2022.03.21	0.93144	0.93519	0.92942	0.93340	38791	0	0
2022.03.22	0.93342	0.93757	0.93136	0.93271	47651	0	0
2022.03.23	0.93254	0.93577	0.92924	0.93045	46196	0	0
2022.03.24	0.92980	0.93447	0.92979	0.93012	48668	0	0
2022.03.25	0.93010	0.93134	0.92600	0.93033	51549	0	0
2022.03.28	0.92942	0.93812	0.92942	0.93411	66677	0	0
2022.03.29	0.93394	0.93741	0.92978	0.93090	71301	0	0
2022.03.30	0.93066	0.93162	0.92203	0.92311	65927	0	0
2022.03.31	0.92281	0.92587	0.91951	0.92252	66462	0	0
2022.04.01	0.92217	0.92799	0.92095	0.92560	52567	0	0
2022.04.04	0.92519	0.92812	0.92446	0.92624	43676	0	0
2022.04.05	0.92617	0.92984	0.92374	0.92939	45508	0	0
2022.04.06	0.92926	0.93497	0.92854	0.93299	54552	0	0
2022.04.07	0.93291	0.93480	0.93174	0.93398	44284	0	0
2022.04.08	0.93365	0.93737	0.93253	0.93405	37191	0	0
2022.04.11	0.93100	0.93716	0.93038	0.93083	41349	0	0
2022.04.12	0.93069	0.93449	0.92868	0.93284	50315	0	0
2022.04.13	0.93264	0.93565	0.93141	0.93380	47023	0	0
2022.04.14	0.93338	0.94336	0.93232	0.94225	52348	0	0
2022.04.15	0.94224	0.94431	0.94056	0.94304	61340	0	0
2022.04.18	0.94164	0.94534	0.94113	0.94472	34032	0	0
2022.04.19	0.94438	0.95231	0.94292	0.95204	53921	0	0
2022.04.20	0.95178	0.95361	0.94545	0.94839	60070	0	0
2022.04.21	0.94829	0.95534	0.94570	0.95319	63212	0	0
2022.04.22	0.95317	0.95931	0.95277	0.95660	54531	0	0
2022.04.25	0.95751	0.95973	0.95470	0.95931	67730	0	0
2022.04.26	0.95930	0.96265	0.95645	0.96236	57518	0	0
2022.04.27	0.96217	0.97017	0.96144	0.96897	62811	0	0
2022.04.28	0.96894	0.97593	0.96583	0.97183	77814	0	0
2022.04.29	0.97218	0.97366	0.96709	0.97335	62691	0	0
2022.05.02	0.96925	0.97894	0.96921	0.97782	32976	0	0
2022.05.03	0.97765	0.97994	0.97206	0.97886	36406	0	0
2022.05.04	0.97882	0.98522	0.97203	0.97206	55439	0	0
2022.05.05	0.97199	0.98899	0.97091	0.98483	60781	0	0
2022.05.06	0.98481	0.98925	0.98273	0.98845	59478	0	0
2022.05.09	0.98663	0.99655	0.98591	0.99365	58725	0	0
2022.05.10	0.99372	0.99749	0.99056	0.99559	61241	0	0
2022.05.11	0.99515	0.99640	0.98722	0.99395	73826	0	0
2022.05.12	0.99410	1.00493	0.99166	1.00249	70937	0	0
2022.05.13	1.00249	1.00468	0.99922	1.00199	59210	0	0
2022.05.16	1.00051	1.00646	1.00044	1.00145	51276	0	0
2022.05.17	1.00167	1.00243	0.99184	0.99353	62549	0	0
2022.05.18	0.99327	0.99848	0.98603	0.98802	55231	0	0
2022.05.19	0.98809	0.98916	0.96969	0.97289	65674	0	0
2022.05.20	0.97273	0.97641	0.96942	0.97450	60248	0	0
2022.05.23	0.97318	0.97525	0.96278	0.96546	57456	0	0
2022.05.24	0.96544	0.96700	0.95738	0.95981	65307	0	0
2022.05.25	0.95949	0.96427	0.95863	0.96169	68773	0	0
2022.05.26	0.96190	0.96324	0.95827	0.95878	59150	0	0
2022.05.27	0.95951	0.96026	0.95449	0.95716	54648	0	0
2022.05.30	0.95499	0.96062	0.95499	0.95693	46996	0	0
2022.05.31	0.95717	0.96203	0.95492	0.95951	70688	0	0
2022.06.01	0.95943	0.96590	0.95661	0.96288	59893	0	0
2022.06.02	0.96239	0.96366	0.95743	0.95765	59251	0	0
2022.06.03	0.95751	0.96429	0.95564	0.96277	50415	0	0
2022.06.06	0.96089	0.97140	0.96055	0.97064	42765	0	0
2022.06.07	0.97034	0.97795	0.96999	0.97266	56896	0	0
2022.06.08	0.97268	0.97892	0.97108	0.97839	58045	0	0
2022.06.09	0.97794	0.98173	0.97241	0.98067	65814	0	0
2022.06.10	0.98009	0.98983	0.97661	0.98723	73972	0	0
2022.06.13	0.98687	0.99945	0.98687	0.99746	96109	0	0
2022.06.14	0.99714	1.00367	0.98734	1.00146	106730	0	0
2022.06.15	1.00130	1.00493	0.99304	0.99425	135209	0	0
2022.06.16	0.99393	0.99894	0.96298	0.96632	145026	0	0
2022.06.17	0.96656	0.97327	0.96195	0.96958	126584	0	0
2022.06.20	0.97034	0.97113	0.96216	0.96750	84228	0	0
2022.06.21	0.96752	0.96838	0.96321	0.96595	92553	0	0
2022.06.22	0.96601	0.96896	0.95807	0.96109	106744	0	0
2022.06.23	0.96102	0.96786	0.95667	0.96110	111377	0	0
2022.06.24	0.95923	0.96326	0.95215	0.95849	96907	0	0
2022.06.27	0.95697	0.96201	0.95430	0.95630	90847	0	0
2022.06.28	0.95558	0.95871	0.95335	0.95684	93706	0	0
2022.06.29	0.95674	0.95779	0.94950	0.95481	100489	0	0
2022.06.30	0.95448	0.96057	0.95298	0.95483	106144	0	0
2022.07.01	0.95455	0.96418	0.95311	0.95958	115116	0	0
2022.07.04	0.95894	0.96178	0.95609	0.96115	75588	0	0
2022.07.05	0.96104	0.97047	0.95929	0.96845	95977	0	0
2022.07.06	0.96845	0.97437	0.96671	0.97087	117697	0	0
2022.07.07	0.97025	0.97487	0.96816	0.97384	98732	0	0
2022.07.08	0.97394	0.97972	0.97158	0.97641	105071	0	0
2022.07.11	0.97587	0.98430	0.97582	0.98286	106246	0	0
2022.07.12	0.98210	0.98589	0.98036	0.98242	111717	0	0
2022.07.13	0.98277	0.98312	0.97559	0.97870	123607	0	0
2022.07.14	0.97807	0.98862	0.97729	0.98383	130680	0	0
2022.07.15	0.98332	0.98425	0.97630	0.97639	92121	0	0
2022.07.18	0.97523	0.97902	0.97311	0.97742	96804	0	0
2022.07.19	0.97714	0.97866	0.96540	0.96859	105064	0	0
2022.07.20	0.96816	0.97360	0.96643	0.97145	96083	0	0
2022.07.21	0.97081	0.97393	0.96644	0.96657	117274	0	0
2022.07.22	0.96654	0.97040	0.95999	0.96104	110358	0	0
2022.07.25	0.96251	0.96602	0.96091	0.96431	77883	0	0
2022.07.26	0.96424	0.96676	0.96157	0.96277	66788	0	0
2022.07.27	0.96268	0.96593	0.95831	0.95948	82168	0	0
2022.07.28	0.95917	0.96322	0.95443	0.95477	97711	0	0
2022.07.29	0.95449	0.95941	0.95018	0.95124	92460	0	0
2022.08.01	0.95053	0.95385	0.94821	0.94937	72925	0	0
2022.08.02	0.94965	0.95749	0.94697	0.95728	92670	0	0
2022.08.03	0.95677	0.96517	0.95423	0.96063	85022	0	0
2022.08.04	0.96063	0.96230	0.95437	0.95503	68451	0	0
2022.08.05	0.95477	0.96498	0.95381	0.96170	77840	0	0
2022.08.08	0.96006	0.96348	0.95219	0.95516	59381	0	0
2022.08.09	0.95516	0.95565	0.95110	0.95347	50113	0	0
2022.08.10	0.95318	0.95447	0.93936	0.94273	71042	0	0
2022.08.11	0.94236	0.94461	0.93708	0.94124	72120	0	0
2022.08.12	0.94126	0.94507	0.93999	0.94130	62122	0	0
2022.08.15	0.94049	0.94711	0.94004	0.94609	57847	0	0
2022.08.16	0.94593	0.95143	0.94499	0.94942	64601	0	0
2022.08.17	0.94902	0.95437	0.94828	0.95176	75370	0	0
2022.08.18	0.95166	0.95713	0.94975	0.95643	69470	0	0
2022.08.19	0.95641	0.95983	0.95516	0.95878	59616	0	0
2022.08.22	0.95704	0.96587	0.95704	0.96416	64413	0	0
2022.08.23	0.96378	0.96925	0.96033	0.96404	79205	0	0
2022.08.24	0.96393	0.96878	0.96076	0.96665	68691	0	0
2022.08.25	0.96638	0.96712	0.96130	0.96324	69229	0	0
2022.08.26	0.96324	0.96691	0.95776	0.96580	72690	0	0
2022.08.29	0.96439	0.97080	0.96439	0.96823	72657	0	0
2022.08.30	0.96822	0.97622	0.96655	0.97425	76415	0	0
2022.08.31	0.97346	0.98075	0.97186	0.97764	74737	0	0
2022.09.01	0.97628	0.98610	0.97441	0.98152	82134	0	0
2022.09.02	0.98160	0.98592	0.97837	0.98115	71155	0	0
2022.09.05	0.98139	0.98376	0.97940	0.97973	62825	0	0
2022.09.06	0.97952	0.98619	0.97652	0.98435	92241	0	0
2022.09.07	0.98233	0.98695	0.97610	0.97626	78801	0	0
2022.09.08	0.97626	0.97819	0.97013	0.97014	98669	0	0
2022.09.09	0.97026	0.97093	0.95473	0.96051	81082	0	0
2022.09.12	0.95895	0.96092	0.95093	0.95375	87740	0	0
2022.09.13	0.95375	0.96329	0.94796	0.96168	83206	0	0
2022.09.14	0.96168	0.96361	0.95892	0.96210	87091	0	0
2022.09.15	0.96147	0.96419	0.95560	0.96149	45469	0	0
2022.09.16	0.96149	0.96613	0.95908	0.96429	61117	0	0
2022.09.19	0.96214	0.96955	0.96214	0.96429	39334	0	0
2022.09.20	0.96421	0.96824	0.96231	0.96407	59256	0	0
2022.09.21	0.96367	0.97002	0.96201	0.96664	88988	0	0
2022.09.22	0.96586	0.98504	0.96219	0.97707	127445	0	0
2022.09.23	0.97727	0.98398	0.97553	0.98125	91387	0	0
